I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.567167114257812500e+03,1.580217407226562500e+03,1.607044433593750000e+03,1.594468017578125000e+03,1.558582031250000000e+03,1.560420166015625000e+03,nan,nan,nan,nan,nan,nan
1.563985351562500000e+03,1.581163940429687500e+03,1.606955200195312500e+03,1.594586914062500000e+03,1.558572631835937500e+03,1.560419555664062500e+03,nan,nan,nan,nan,nan,nan
1.561357055664062500e+03,1.582010498046875000e+03,1.606780761718750000e+03,1.594668090820312500e+03,1.558563598632812500e+03,1.560418701171875000e+03,nan,nan,nan,nan,nan,nan
1.560759521484375000e+03,1.582489990234375000e+03,1.606293334960937500e+03,1.594611450195312500e+03,1.558556030273437500e+03,1.560417114257812500e+03,nan,nan,nan,nan,nan,nan
1.560161987304687500e+03,1.582969360351562500e+03,1.605805908203125000e+03,1.594554687500000000e+03,1.558548339843750000e+03,1.560415649414062500e+03,nan,nan,nan,nan,nan,nan
1.559564453125000000e+03,1.583448730468750000e+03,1.605318481445312500e+03,1.594498046875000000e+03,1.558540649414062500e+03,1.560414062500000000e+03,nan,nan,nan,nan,nan,nan
1.559593261718750000e+03,1.583051879882812500e+03,1.604849365234375000e+03,1.594150390625000000e+03,1.558534667968750000e+03,1.560413208007812500e+03,nan,nan,nan,nan,nan,nan
1.559831176757812500e+03,1.582362915039062500e+03,1.604386352539062500e+03,1.593705566406250000e+03,1.558529174804687500e+03,1.560412597656250000e+03,nan,nan,nan,nan,nan,nan
1.560068969726562500e+03,1.581673828125000000e+03,1.603923339843750000e+03,1.593260742187500000e+03,1.558523803710937500e+03,1.560411987304687500e+03,nan,nan,nan,nan,nan,nan
1.560075317382812500e+03,1.581155273437500000e+03,1.603459716796875000e+03,1.592837768554687500e+03,1.558518920898437500e+03,1.560411621093750000e+03,nan,nan,nan,nan,nan,nan
1.559502319335937500e+03,1.581063476562500000e+03,1.602994506835937500e+03,1.592469360351562500e+03,1.558515625000000000e+03,1.560411865234375000e+03,nan,nan,nan,nan,nan,nan
1.558929321289062500e+03,1.580971679687500000e+03,1.602529174804687500e+03,1.592101074218750000e+03,1.558512207031250000e+03,1.560411987304687500e+03,nan,nan,nan,nan,nan,nan
1.558356323242187500e+03,1.580879882812500000e+03,1.602063842773437500e+03,1.591732788085937500e+03,1.558508911132812500e+03,1.560412231445312500e+03,nan,nan,nan,nan,nan,nan
1.555719726562500000e+03,1.581740356445312500e+03,1.601891479492187500e+03,1.591583984375000000e+03,1.558507446289062500e+03,1.560412841796875000e+03,nan,nan,nan,nan,nan,nan
1.552633789062500000e+03,1.582808105468750000e+03,1.601782836914062500e+03,1.591483154296875000e+03,1.558506347656250000e+03,1.560413574218750000e+03,nan,nan,nan,nan,nan,nan
1.549547851562500000e+03,1.583875976562500000e+03,1.601674194335937500e+03,1.591382202148437500e+03,1.558505371093750000e+03,1.560414306640625000e+03,nan,nan,nan,nan,nan,nan
1.546968505859375000e+03,1.585229370117187500e+03,1.601762207031250000e+03,1.591341064453125000e+03,1.558504760742187500e+03,1.560415161132812500e+03,nan,nan,nan,nan,nan,nan
1.545301879882812500e+03,1.587097167968750000e+03,1.602204711914062500e+03,1.591407592773437500e+03,1.558505004882812500e+03,1.560416259765625000e+03,nan,nan,nan,nan,nan,nan
1.543635253906250000e+03,1.588964965820312500e+03,1.602647094726562500e+03,1.591474121093750000e+03,1.558505249023437500e+03,1.560417480468750000e+03,nan,nan,nan,nan,nan,nan
1.541968627929687500e+03,1.590832763671875000e+03,1.603089477539062500e+03,1.591540649414062500e+03,1.558505493164062500e+03,1.560418579101562500e+03,nan,nan,nan,nan,nan,nan
1.540237426757812500e+03,1.591148559570312500e+03,1.603295532226562500e+03,1.591564819335937500e+03,1.558505981445312500e+03,1.560420166015625000e+03,nan,nan,nan,nan,nan,nan
1.538498413085937500e+03,1.591277709960937500e+03,1.603473022460937500e+03,1.591583862304687500e+03,1.558506591796875000e+03,1.560421752929687500e+03,nan,nan,nan,nan,nan,nan
1.536759399414062500e+03,1.591406738281250000e+03,1.603650634765625000e+03,1.591603027343750000e+03,1.558507080078125000e+03,1.560423461914062500e+03,nan,nan,nan,nan,nan,nan
1.534997070312500000e+03,1.591014404296875000e+03,1.603504516601562500e+03,1.590945922851562500e+03,1.558507568359375000e+03,1.560425170898437500e+03,nan,nan,nan,nan,nan,nan
1.533203857421875000e+03,1.589926025390625000e+03,1.602926147460937500e+03,1.589386352539062500e+03,1.558508056640625000e+03,1.560427246093750000e+03,nan,nan,nan,nan,nan,nan
1.531410522460937500e+03,1.588837524414062500e+03,1.602347900390625000e+03,1.587826660156250000e+03,1.558508666992187500e+03,1.560429199218750000e+03,nan,nan,nan,nan,nan,nan
1.529617309570312500e+03,1.587749145507812500e+03,1.601769531250000000e+03,1.586267089843750000e+03,1.558509155273437500e+03,1.560431152343750000e+03,nan,nan,nan,nan,nan,nan
1.528256591796875000e+03,1.586948120117187500e+03,1.601038330078125000e+03,1.584994873046875000e+03,1.558509643554687500e+03,1.560432861328125000e+03,nan,nan,nan,nan,nan,nan
1.526912109375000000e+03,1.586157836914062500e+03,1.600301391601562500e+03,1.583733398437500000e+03,1.558510131835937500e+03,1.560434570312500000e+03,nan,nan,nan,nan,nan,nan
1.525567626953125000e+03,1.585367553710937500e+03,1.599564453125000000e+03,1.582471923828125000e+03,1.558510620117187500e+03,1.560436279296875000e+03,nan,nan,nan,nan,nan,nan
1.523970458984375000e+03,1.584854125976562500e+03,1.598602294921875000e+03,1.581322021484375000e+03,1.558510986328125000e+03,1.560437988281250000e+03,nan,nan,nan,nan,nan,nan
1.522120239257812500e+03,1.584618164062500000e+03,1.597414794921875000e+03,1.580283813476562500e+03,1.558511230468750000e+03,1.560439575195312500e+03,nan,nan,nan,nan,nan,nan
1.520270019531250000e+03,1.584382080078125000e+03,1.596227294921875000e+03,1.579245727539062500e+03,1.558511352539062500e+03,1.560441162109375000e+03,nan,nan,nan,nan,nan,nan
1.518426879882812500e+03,1.584162597656250000e+03,1.595076171875000000e+03,1.578291503906250000e+03,1.558511596679687500e+03,1.560442749023437500e+03,nan,nan,nan,nan,nan,nan
1.516777832031250000e+03,1.584396240234375000e+03,1.594916992187500000e+03,1.579625976562500000e+03,1.558511230468750000e+03,1.560444335937500000e+03,nan,nan,nan,nan,nan,nan
1.515128906250000000e+03,1.584629882812500000e+03,1.594757934570312500e+03,1.580960449218750000e+03,1.558510742187500000e+03,1.560445800781250000e+03,nan,nan,nan,nan,nan,nan
1.513479858398437500e+03,1.584863525390625000e+03,1.594598876953125000e+03,1.582294921875000000e+03,1.558510375976562500e+03,1.560447387695312500e+03,nan,nan,nan,nan,nan,nan
1.512236694335937500e+03,1.584842407226562500e+03,1.593077392578125000e+03,1.582038330078125000e+03,1.558509643554687500e+03,1.560448852539062500e+03,nan,nan,nan,nan,nan,nan
1.511298583984375000e+03,1.584630004882812500e+03,1.590532470703125000e+03,1.580586669921875000e+03,1.558508666992187500e+03,1.560450195312500000e+03,nan,nan,nan,nan,nan,nan
1.510360473632812500e+03,1.584417602539062500e+03,1.587987548828125000e+03,1.579134887695312500e+03,1.558507690429687500e+03,1.560451660156250000e+03,nan,nan,nan,nan,nan,nan
1.509507080078125000e+03,1.584144042968750000e+03,1.585228881835937500e+03,1.577628906250000000e+03,1.558506591796875000e+03,1.560453002929687500e+03,nan,nan,nan,nan,nan,nan
1.509363525390625000e+03,1.583358276367187500e+03,1.580680908203125000e+03,1.575669799804687500e+03,1.558505371093750000e+03,1.560454101562500000e+03,nan,nan,nan,nan,nan,nan
1.509219848632812500e+03,1.582572509765625000e+03,1.576132934570312500e+03,1.573710571289062500e+03,1.558504150390625000e+03,1.560455322265625000e+03,nan,nan,nan,nan,nan,nan
1.509076171875000000e+03,1.581786865234375000e+03,1.571584960937500000e+03,1.571751464843750000e+03,1.558503051757812500e+03,1.560456420898437500e+03,nan,nan,nan,nan,nan,nan
1.509157348632812500e+03,1.581213867187500000e+03,1.568040649414062500e+03,1.570550048828125000e+03,1.558501708984375000e+03,1.560457397460937500e+03,nan,nan,nan,nan,nan,nan
1.509363769531250000e+03,1.580759277343750000e+03,1.565054931640625000e+03,1.569770629882812500e+03,1.558500366210937500e+03,1.560458129882812500e+03,nan,nan,nan,nan,nan,nan
1.509570068359375000e+03,1.580304809570312500e+03,1.562069335937500000e+03,1.568991088867187500e+03,1.558499023437500000e+03,1.560458862304687500e+03,nan,nan,nan,nan,nan,nan
1.509687866210937500e+03,1.580072631835937500e+03,1.559541137695312500e+03,1.568442749023437500e+03,1.558497680664062500e+03,1.560459472656250000e+03,nan,nan,nan,nan,nan,nan
1.509396972656250000e+03,1.580866943359375000e+03,1.559123901367187500e+03,1.568961547851562500e+03,1.558496093750000000e+03,1.560459472656250000e+03,nan,nan,nan,nan,nan,nan
1.509106079101562500e+03,1.581661132812500000e+03,1.558706542968750000e+03,1.569480346679687500e+03,1.558494384765625000e+03,1.560459472656250000e+03,nan,nan,nan,nan,nan,nan
1.508815185546875000e+03,1.582455322265625000e+03,1.558289306640625000e+03,1.569999145507812500e+03,1.558492797851562500e+03,1.560459472656250000e+03,nan,nan,nan,nan,nan,nan
1.508114501953125000e+03,1.583247802734375000e+03,1.558244750976562500e+03,1.571082153320312500e+03,1.558490844726562500e+03,1.560458862304687500e+03,nan,nan,nan,nan,nan,nan
1.507249267578125000e+03,1.584039550781250000e+03,1.558349609375000000e+03,1.572391479492187500e+03,1.558488891601562500e+03,1.560458129882812500e+03,nan,nan,nan,nan,nan,nan
1.506384155273437500e+03,1.584831420898437500e+03,1.558454467773437500e+03,1.573700805664062500e+03,1.558486816406250000e+03,1.560457275390625000e+03,nan,nan,nan,nan,nan,nan
1.505141357421875000e+03,1.585430053710937500e+03,1.558558715820312500e+03,1.574413574218750000e+03,1.558484863281250000e+03,1.560456420898437500e+03,nan,nan,nan,nan,nan,nan
1.502762084960937500e+03,1.585447631835937500e+03,1.558661499023437500e+03,1.573331665039062500e+03,1.558482788085937500e+03,1.560455078125000000e+03,nan,nan,nan,nan,nan,nan
1.500382690429687500e+03,1.585465209960937500e+03,1.558764160156250000e+03,1.572249755859375000e+03,1.558480834960937500e+03,1.560453857421875000e+03,nan,nan,nan,nan,nan,nan
1.498003417968750000e+03,1.585482666015625000e+03,1.558866943359375000e+03,1.571167846679687500e+03,1.558478759765625000e+03,1.560452514648437500e+03,nan,nan,nan,nan,nan,nan
1.496442138671875000e+03,1.586055664062500000e+03,1.558964843750000000e+03,1.570687744140625000e+03,1.558477294921875000e+03,1.560450805664062500e+03,nan,nan,nan,nan,nan,nan
1.495104614257812500e+03,1.586780395507812500e+03,1.559061523437500000e+03,1.570372314453125000e+03,1.558475830078125000e+03,1.560449096679687500e+03,nan,nan,nan,nan,nan,nan
1.493767089843750000e+03,1.587505249023437500e+03,1.559158203125000000e+03,1.570056884765625000e+03,1.558474487304687500e+03,1.560447265625000000e+03,nan,nan,nan,nan,nan,nan
1.492109497070312500e+03,1.588976928710937500e+03,1.559334472656250000e+03,1.569995361328125000e+03,1.558473266601562500e+03,1.560445312500000000e+03,nan,nan,nan,nan,nan,nan
1.489774414062500000e+03,1.592029541015625000e+03,1.559679199218750000e+03,1.570471191406250000e+03,1.558472534179687500e+03,1.560443237304687500e+03,nan,nan,nan,nan,nan,nan
1.487439331054687500e+03,1.595082153320312500e+03,1.560023803710937500e+03,1.570947143554687500e+03,1.558471801757812500e+03,1.560441040039062500e+03,nan,nan,nan,nan,nan,nan
1.485104248046875000e+03,1.598134765625000000e+03,1.560368530273437500e+03,1.571422973632812500e+03,1.558471069335937500e+03,1.560438842773437500e+03,nan,nan,nan,nan,nan,nan
1.484557006835937500e+03,1.599954467773437500e+03,1.562597534179687500e+03,1.572542968750000000e+03,1.558470581054687500e+03,1.560435913085937500e+03,nan,nan,nan,nan,nan,nan
1.484309082031250000e+03,1.601567749023437500e+03,1.565142089843750000e+03,1.573770751953125000e+03,1.558470092773437500e+03,1.560432861328125000e+03,nan,nan,nan,nan,nan,nan
1.484061279296875000e+03,1.603181030273437500e+03,1.567686767578125000e+03,1.574998657226562500e+03,1.558469726562500000e+03,1.560429687500000000e+03,nan,nan,nan,nan,nan,nan
1.483902343750000000e+03,1.604644287109375000e+03,1.570194946289062500e+03,1.575914672851562500e+03,1.558469238281250000e+03,1.560426147460937500e+03,nan,nan,nan,nan,nan,nan
1.483881103515625000e+03,1.605875244140625000e+03,1.572646606445312500e+03,1.576347900390625000e+03,1.558468627929687500e+03,1.560421875000000000e+03,nan,nan,nan,nan,nan,nan
1.483859863281250000e+03,1.607106079101562500e+03,1.575098388671875000e+03,1.576781005859375000e+03,1.558468139648437500e+03,1.560417602539062500e+03,nan,nan,nan,nan,nan,nan
1.483838623046875000e+03,1.608336914062500000e+03,1.577550048828125000e+03,1.577214233398437500e+03,1.558467529296875000e+03,1.560413330078125000e+03,nan,nan,nan,nan,nan,nan
1.482256591796875000e+03,1.608498168945312500e+03,1.579650268554687500e+03,1.579162963867187500e+03,1.558466674804687500e+03,1.560408691406250000e+03,nan,nan,nan,nan,nan,nan
1.480553344726562500e+03,1.608576293945312500e+03,1.581723266601562500e+03,1.581229370117187500e+03,1.558465698242187500e+03,1.560404052734375000e+03,nan,nan,nan,nan,nan,nan
1.478850097656250000e+03,1.608654541015625000e+03,1.583796142578125000e+03,1.583295776367187500e+03,1.558464721679687500e+03,1.560399414062500000e+03,nan,nan,nan,nan,nan,nan
1.477217041015625000e+03,1.608754882812500000e+03,1.585465942382812500e+03,1.585386962890625000e+03,1.558463745117187500e+03,1.560394775390625000e+03,nan,nan,nan,nan,nan,nan
1.475665283203125000e+03,1.608880981445312500e+03,1.586669189453125000e+03,1.587506469726562500e+03,1.558462646484375000e+03,1.560390258789062500e+03,nan,nan,nan,nan,nan,nan
1.474113525390625000e+03,1.609007080078125000e+03,1.587872558593750000e+03,1.589626098632812500e+03,1.558461547851562500e+03,1.560385742187500000e+03,nan,nan,nan,nan,nan,nan
1.472561767578125000e+03,1.609133056640625000e+03,1.589075805664062500e+03,1.591745727539062500e+03,1.558460449218750000e+03,1.560381225585937500e+03,nan,nan,nan,nan,nan,nan
1.472188842773437500e+03,1.610386474609375000e+03,1.590232788085937500e+03,1.591937255859375000e+03,1.558459838867187500e+03,1.560376464843750000e+03,nan,nan,nan,nan,nan,nan
1.471816772460937500e+03,1.611640625000000000e+03,1.591389648437500000e+03,1.592127319335937500e+03,1.558459106445312500e+03,1.560371582031250000e+03,nan,nan,nan,nan,nan,nan
1.471444702148437500e+03,1.612894897460937500e+03,1.592546630859375000e+03,1.592317504882812500e+03,1.558458374023437500e+03,1.560366699218750000e+03,nan,nan,nan,nan,nan,nan
1.471244873046875000e+03,1.613830200195312500e+03,1.593057983398437500e+03,1.592486083984375000e+03,1.558458374023437500e+03,1.560361816406250000e+03,nan,nan,nan,nan,nan,nan
1.471194946289062500e+03,1.614488281250000000e+03,1.593008300781250000e+03,1.592635986328125000e+03,1.558458984375000000e+03,1.560356811523437500e+03,nan,nan,nan,nan,nan,nan
1.471144897460937500e+03,1.615146484375000000e+03,1.592958618164062500e+03,1.592785766601562500e+03,1.558459594726562500e+03,1.560351928710937500e+03,nan,nan,nan,nan,nan,nan
1.471092041015625000e+03,1.615810302734375000e+03,1.592914306640625000e+03,1.592934814453125000e+03,1.558460327148437500e+03,1.560347045898437500e+03,nan,nan,nan,nan,nan,nan
1.471000732421875000e+03,1.616549072265625000e+03,1.592940063476562500e+03,1.593073486328125000e+03,1.558462280273437500e+03,1.560342407226562500e+03,nan,nan,nan,nan,nan,nan
1.470909545898437500e+03,1.617287841796875000e+03,1.592965820312500000e+03,1.593212036132812500e+03,1.558464233398437500e+03,1.560337768554687500e+03,nan,nan,nan,nan,nan,nan
1.470818359375000000e+03,1.618026611328125000e+03,1.592991577148437500e+03,1.593350708007812500e+03,1.558466064453125000e+03,1.560333129882812500e+03,nan,nan,nan,nan,nan,nan
1.469580444335937500e+03,1.618695068359375000e+03,1.593158447265625000e+03,1.593468383789062500e+03,1.558467773437500000e+03,1.560328491210937500e+03,nan,nan,nan,nan,nan,nan
1.467598022460937500e+03,1.619317749023437500e+03,1.593416870117187500e+03,1.593572509765625000e+03,1.558469360351562500e+03,1.560323852539062500e+03,nan,nan,nan,nan,nan,nan
1.465615722656250000e+03,1.619940429687500000e+03,1.593675292968750000e+03,1.593676635742187500e+03,1.558470947265625000e+03,1.560319213867187500e+03,nan,nan,nan,nan,nan,nan
1.463748901367187500e+03,1.620422973632812500e+03,1.593974975585937500e+03,1.593844726562500000e+03,1.558472412109375000e+03,1.560314575195312500e+03,nan,nan,nan,nan,nan,nan
1.462579833984375000e+03,1.620059326171875000e+03,1.594523193359375000e+03,1.594399536132812500e+03,1.558472900390625000e+03,1.560309814453125000e+03,nan,nan,nan,nan,nan,nan
1.461410888671875000e+03,1.619695800781250000e+03,1.595071289062500000e+03,1.594954345703125000e+03,1.558473510742187500e+03,1.560304931640625000e+03,nan,nan,nan,nan,nan,nan
1.460241821289062500e+03,1.619332153320312500e+03,1.595619506835937500e+03,1.595509155273437500e+03,1.558473999023437500e+03,1.560300170898437500e+03,nan,nan,nan,nan,nan,nan
1.458682983398437500e+03,1.618714233398437500e+03,1.597055664062500000e+03,1.596937500000000000e+03,1.558474243164062500e+03,1.560295532226562500e+03,nan,nan,nan,nan,nan,nan
1.456938720703125000e+03,1.617975463867187500e+03,1.598914062500000000e+03,1.598781250000000000e+03,1.558474243164062500e+03,1.560291137695312500e+03,nan,nan,nan,nan,nan,nan
1.455194580078125000e+03,1.617236694335937500e+03,1.600772460937500000e+03,1.600625000000000000e+03,1.558474365234375000e+03,1.560286621093750000e+03,nan,nan,nan,nan,nan,nan
1.453512451171875000e+03,1.616733154296875000e+03,1.602301757812500000e+03,1.602219970703125000e+03,1.558474365234375000e+03,1.560282226562500000e+03,nan,nan,nan,nan,nan,nan
1.452059204101562500e+03,1.617096191406250000e+03,1.602618041992187500e+03,1.602898437500000000e+03,1.558474243164062500e+03,1.560277709960937500e+03,nan,nan,nan,nan,nan,nan
1.450605957031250000e+03,1.617459228515625000e+03,1.602934448242187500e+03,1.603576904296875000e+03,1.558474243164062500e+03,1.560273193359375000e+03,nan,nan,nan,nan,nan,nan
1.449152709960937500e+03,1.617822143554687500e+03,1.603250732421875000e+03,1.604255371093750000e+03,1.558474243164062500e+03,1.560268676757812500e+03,nan,nan,nan,nan,nan,nan
1.447269531250000000e+03,1.618562988281250000e+03,1.602900024414062500e+03,1.604187377929687500e+03,1.558473876953125000e+03,1.560264404296875000e+03,nan,nan,nan,nan,nan,nan
1.445242309570312500e+03,1.619430175781250000e+03,1.602325805664062500e+03,1.603869628906250000e+03,1.558473510742187500e+03,1.560260253906250000e+03,nan,nan,nan,nan,nan,nan
1.443215087890625000e+03,1.620297363281250000e+03,1.601751586914062500e+03,1.603551757812500000e+03,1.558473022460937500e+03,1.560256103515625000e+03,nan,nan,nan,nan,nan,nan
1.441587158203125000e+03,1.620914916992187500e+03,1.600797241210937500e+03,1.602989868164062500e+03,1.558472412109375000e+03,1.560252075195312500e+03,nan,nan,nan,nan,nan,nan
1.440961669921875000e+03,1.620905151367187500e+03,1.598888549804687500e+03,1.601815551757812500e+03,1.558471435546875000e+03,1.560248657226562500e+03,nan,nan,nan,nan,nan,nan
1.440336303710937500e+03,1.620895507812500000e+03,1.596979858398437500e+03,1.600641235351562500e+03,1.558470458984375000e+03,1.560245239257812500e+03,nan,nan,nan,nan,nan,nan
1.439710815429687500e+03,1.620885742187500000e+03,1.595071044921875000e+03,1.599466796875000000e+03,1.558469482421875000e+03,1.560241943359375000e+03,nan,nan,nan,nan,nan,nan
1.440258666992187500e+03,1.620782592773437500e+03,1.594525634765625000e+03,1.597689941406250000e+03,1.558468017578125000e+03,1.560238769531250000e+03,nan,nan,nan,nan,nan,nan
1.441063232421875000e+03,1.620658935546875000e+03,1.594278320312500000e+03,1.595781250000000000e+03,1.558466430664062500e+03,1.560235717773437500e+03,nan,nan,nan,nan,nan,nan
1.441867797851562500e+03,1.620535400390625000e+03,1.594031127929687500e+03,1.593872558593750000e+03,1.558464721679687500e+03,1.560232666015625000e+03,nan,nan,nan,nan,nan,nan
1.442420654296875000e+03,1.620459228515625000e+03,1.593884033203125000e+03,1.592016357421875000e+03,1.558462890625000000e+03,1.560229858398437500e+03,nan,nan,nan,nan,nan,nan
1.442518798828125000e+03,1.620468872070312500e+03,1.593917968750000000e+03,1.590255004882812500e+03,1.558460693359375000e+03,1.560227416992187500e+03,nan,nan,nan,nan,nan,nan
1.442617065429687500e+03,1.620478637695312500e+03,1.593951904296875000e+03,1.588493774414062500e+03,1.558458496093750000e+03,1.560225097656250000e+03,nan,nan,nan,nan,nan,nan
1.442715209960937500e+03,1.620488281250000000e+03,1.593985839843750000e+03,1.586732421875000000e+03,1.558456176757812500e+03,1.560222778320312500e+03,nan,nan,nan,nan,nan,nan
1.440535888671875000e+03,1.620071044921875000e+03,1.593018676757812500e+03,1.584351196289062500e+03,1.558453369140625000e+03,1.560220581054687500e+03,nan,nan,nan,nan,nan,nan
1.438080566406250000e+03,1.619601928710937500e+03,1.591930297851562500e+03,1.581894775390625000e+03,1.558450439453125000e+03,1.560218505859375000e+03,nan,nan,nan,nan,nan,nan
1.435625244140625000e+03,1.619132812500000000e+03,1.590841796875000000e+03,1.579438354492187500e+03,1.558447509765625000e+03,1.560216308593750000e+03,nan,nan,nan,nan,nan,nan
1.434798828125000000e+03,1.617960693359375000e+03,1.589068115234375000e+03,1.576438964843750000e+03,1.558444458007812500e+03,1.560214111328125000e+03,nan,nan,nan,nan,nan,nan
1.436153320312500000e+03,1.615847534179687500e+03,1.586377197265625000e+03,1.572712768554687500e+03,1.558441284179687500e+03,1.560211791992187500e+03,nan,nan,nan,nan,nan,nan
1.437507812500000000e+03,1.613734252929687500e+03,1.583686279296875000e+03,1.568986572265625000e+03,1.558437988281250000e+03,1.560209472656250000e+03,nan,nan,nan,nan,nan,nan
1.438862304687500000e+03,1.611620971679687500e+03,1.580995361328125000e+03,1.565260375976562500e+03,1.558434814453125000e+03,1.560207275390625000e+03,nan,nan,nan,nan,nan,nan
1.450460327148437500e+03,1.605141113281250000e+03,1.573432495117187500e+03,1.557795532226562500e+03,1.558431762695312500e+03,1.560205078125000000e+03,nan,nan,nan,nan,nan,nan
1.462448974609375000e+03,1.598494750976562500e+03,1.565683837890625000e+03,1.550188354492187500e+03,1.558428710937500000e+03,1.560203002929687500e+03,nan,nan,nan,nan,nan,nan
1.474437622070312500e+03,1.591848266601562500e+03,1.557935180664062500e+03,1.542581054687500000e+03,1.558425781250000000e+03,1.560200927734375000e+03,nan,nan,nan,nan,nan,nan
1.485951660156250000e+03,1.585025268554687500e+03,1.549889160156250000e+03,1.534613525390625000e+03,1.558422973632812500e+03,1.560198730468750000e+03,nan,nan,nan,nan,nan,nan
1.496989013671875000e+03,1.578024902343750000e+03,1.541544433593750000e+03,1.526284301757812500e+03,1.558420410156250000e+03,1.560196655273437500e+03,nan,nan,nan,nan,nan,nan
1.508026489257812500e+03,1.571024658203125000e+03,1.533199829101562500e+03,1.517955078125000000e+03,1.558417724609375000e+03,1.560194458007812500e+03,nan,nan,nan,nan,nan,nan
1.518738403320312500e+03,1.564066406250000000e+03,1.524926147460937500e+03,1.509618286132812500e+03,1.558415161132812500e+03,1.560192260742187500e+03,nan,nan,nan,nan,nan,nan
1.520380493164062500e+03,1.558280883789062500e+03,1.518629394531250000e+03,1.501071044921875000e+03,1.558412475585937500e+03,1.560189697265625000e+03,nan,nan,nan,nan,nan,nan
1.522022460937500000e+03,1.552495361328125000e+03,1.512332641601562500e+03,1.492523925781250000e+03,1.558409790039062500e+03,1.560187133789062500e+03,nan,nan,nan,nan,nan,nan
1.523664550781250000e+03,1.546709838867187500e+03,1.506035888671875000e+03,1.483976562500000000e+03,1.558407104492187500e+03,1.560184570312500000e+03,nan,nan,nan,nan,nan,nan
1.520836669921875000e+03,1.541950561523437500e+03,1.500688842773437500e+03,1.476475585937500000e+03,1.558404418945312500e+03,1.560181396484375000e+03,nan,nan,nan,nan,nan,nan
