I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-4.055517578125000000e+01,-4.657749557495117188e+01,-1.237056045532226562e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.158042144775390625e+01,-4.711271286010742188e+01,-1.262975616455078125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.260566329956054688e+01,-4.764793014526367188e+01,-1.288895111083984375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.363090896606445312e+01,-4.818314743041992188e+01,-1.314814605712890625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.465615081787109375e+01,-4.871836471557617188e+01,-1.340734252929687500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.580429840087890625e+01,-4.897201156616210938e+01,-1.364264373779296875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.749077606201171875e+01,-4.799233245849609375e+01,-1.377328643798828125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.917724990844726562e+01,-4.701265716552734375e+01,-1.390393066406250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.086372756958007812e+01,-4.603298187255859375e+01,-1.403457336425781250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.255020523071289062e+01,-4.505330657958984375e+01,-1.416521606445312500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.423667907714843750e+01,-4.407363128662109375e+01,-1.429586029052734375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.564765930175781250e+01,-4.333373260498046875e+01,-1.436992034912109375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.696786499023437500e+01,-4.267284011840820312e+01,-1.442533874511718750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.828807067871093750e+01,-4.201194381713867188e+01,-1.448075714111328125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.960828018188476562e+01,-4.135105133056640625e+01,-1.453617553710937500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.092848587036132812e+01,-4.069015502929687500e+01,-1.459159393310546875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.165422058105468750e+01,-4.083264541625976562e+01,-1.462585296630859375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.110783004760742188e+01,-4.269431686401367188e+01,-1.461483612060546875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.056143569946289062e+01,-4.455598831176757812e+01,-1.460381927490234375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.001504135131835938e+01,-4.641765975952148438e+01,-1.459280242919921875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.946865081787109375e+01,-4.827933120727539062e+01,-1.458178405761718750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.892225646972656250e+01,-5.014100265502929688e+01,-1.457076721191406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.947304916381835938e+01,-4.830708312988281250e+01,-1.455373077392578125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.016671752929687500e+01,-4.599192428588867188e+01,-1.453591003417968750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.086038589477539062e+01,-4.367676162719726562e+01,-1.451808929443359375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.155405426025390625e+01,-4.136159896850585938e+01,-1.450026855468750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.224772262573242188e+01,-3.904643630981445312e+01,-1.448244934082031250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.319342803955078125e+01,-3.671545791625976562e+01,-1.448112640380859375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.444583129882812500e+01,-3.436523056030273438e+01,-1.449987945556640625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.569823455810546875e+01,-3.201499938964843750e+01,-1.451863403320312500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.695063781738281250e+01,-2.966477012634277344e+01,-1.453738708496093750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.820304107666015625e+01,-2.731454086303710938e+01,-1.455614013671875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.941415405273437500e+01,-2.499696350097656250e+01,-1.457614135742187500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.829220581054687500e+01,-2.452420997619628906e+01,-1.466656799316406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.717025756835937500e+01,-2.405145454406738281e+01,-1.475699615478515625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.604830932617187500e+01,-2.357869911193847656e+01,-1.484742279052734375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.492636108398437500e+01,-2.310594367980957031e+01,-1.493784942626953125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.380441284179687500e+01,-2.263318824768066406e+01,-1.502827758789062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.314793014526367188e+01,-2.206441116333007812e+01,-1.500674438476562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.282342910766601562e+01,-2.142714691162109375e+01,-1.490536041259765625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.249892425537109375e+01,-2.078988265991210938e+01,-1.480397644042968750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.217442321777343750e+01,-2.015262031555175781e+01,-1.470259094238281250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.184991836547851562e+01,-1.951535606384277344e+01,-1.460120697021484375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.192373275756835938e+01,-1.905751037597656250e+01,-1.449519348144531250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.425466156005859375e+01,-1.961635589599609375e+01,-1.436295471191406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.658558654785156250e+01,-2.017520332336425781e+01,-1.423071594238281250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.891651153564453125e+01,-2.073405075073242188e+01,-1.409847717285156250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.124743652343750000e+01,-2.129289817810058594e+01,-1.396623687744140625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.357836914062500000e+01,-2.185174560546875000e+01,-1.383399810791015625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.294293212890625000e+01,-2.334963417053222656e+01,-1.379997558593750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.113265991210937500e+01,-2.521943283081054688e+01,-1.380485229492187500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.932238769531250000e+01,-2.708923149108886719e+01,-1.380972900390625000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.751212310791015625e+01,-2.895903015136718750e+01,-1.381460571289062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.570185089111328125e+01,-3.082883071899414062e+01,-1.381948242187500000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.355506515502929688e+01,-3.278204345703125000e+01,-1.382784729003906250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.055406570434570312e+01,-3.494699096679687500e+01,-1.384506530761718750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.755306243896484375e+01,-3.711194229125976562e+01,-1.386228485107421875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.455205917358398438e+01,-3.927689361572265625e+01,-1.387950286865234375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.155105972290039062e+01,-4.144184112548828125e+01,-1.389672241210937500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.855005645751953125e+01,-4.360679244995117188e+01,-1.391394042968750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.718468093872070312e+01,-4.269911193847656250e+01,-1.392020874023437500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.611040878295898438e+01,-4.124457168579101562e+01,-1.392452850341796875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.503613662719726562e+01,-3.979003524780273438e+01,-1.392884826660156250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.396186447143554688e+01,-3.833549499511718750e+01,-1.393316802978515625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.288759231567382812e+01,-3.688095855712890625e+01,-1.393748779296875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.346130752563476562e+01,-3.613067245483398438e+01,-1.395011901855468750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.635601043701171875e+01,-3.637224197387695312e+01,-1.397445678710937500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.925071716308593750e+01,-3.661381149291992188e+01,-1.399879455566406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.214542007446289062e+01,-3.685538482666015625e+01,-1.402313079833984375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.504012298583984375e+01,-3.709695434570312500e+01,-1.404746856689453125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.793482589721679688e+01,-3.733852386474609375e+01,-1.407180633544921875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.586780166625976562e+01,-4.008707046508789062e+01,-1.413601684570312500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.370736312866210938e+01,-4.288281250000000000e+01,-1.420097656250000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.154692840576171875e+01,-4.567855453491210938e+01,-1.426593780517578125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.938649368286132812e+01,-4.847429656982421875e+01,-1.433089752197265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.722605895996093750e+01,-5.127003860473632812e+01,-1.439585876464843750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.629855346679687500e+01,-5.354393005371093750e+01,-1.458849029541015625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.638871002197265625e+01,-5.538708496093750000e+01,-1.488650207519531250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.647886657714843750e+01,-5.723024368286132812e+01,-1.518451385498046875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.656902313232421875e+01,-5.907340240478515625e+01,-1.548252563476562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.665917968750000000e+01,-6.091656112670898438e+01,-1.578053741455078125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.704297637939453125e+01,-6.237570571899414062e+01,-1.605279693603515625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.970596694946289062e+01,-6.085419082641601562e+01,-1.612516174316406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.236896133422851562e+01,-5.933267593383789062e+01,-1.619752807617187500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.503195190429687500e+01,-5.781116104125976562e+01,-1.626989440917968750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.769494247436523438e+01,-5.628964614868164062e+01,-1.634226074218750000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.035793685913085938e+01,-5.476813125610351562e+01,-1.641462554931640625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.224253845214843750e+01,-5.306411361694335938e+01,-1.636968841552734375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.376156997680664062e+01,-5.127438735961914062e+01,-1.626965789794921875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.528060150146484375e+01,-4.948466110229492188e+01,-1.616962890625000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.679963684082031250e+01,-4.769493484497070312e+01,-1.606959991455078125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.831867218017578125e+01,-4.590520477294921875e+01,-1.596956939697265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.986712646484375000e+01,-4.471549987792968750e+01,-1.582506561279296875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.150540161132812500e+01,-4.535758209228515625e+01,-1.554478302001953125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.314367675781250000e+01,-4.599966049194335938e+01,-1.526450195312500000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.478195190429687500e+01,-4.664173889160156250e+01,-1.498421936035156250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.642022705078125000e+01,-4.728382110595703125e+01,-1.470393829345703125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.805849456787109375e+01,-4.792589950561523438e+01,-1.442365570068359375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.835169219970703125e+01,-4.870099639892578125e+01,-1.460732269287109375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.833558654785156250e+01,-4.950668334960937500e+01,-1.489767456054687500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.831948089599609375e+01,-5.031237030029296875e+01,-1.518802490234375000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.830337524414062500e+01,-5.111805343627929688e+01,-1.547837524414062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.828726959228515625e+01,-5.192374038696289062e+01,-1.576872711181640625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.819116210937500000e+01,-5.295461273193359375e+01,-1.605141448974609375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.796414947509765625e+01,-5.435391235351562500e+01,-1.632156677246093750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.773714447021484375e+01,-5.575321578979492188e+01,-1.659171905517578125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.751013183593750000e+01,-5.715251541137695312e+01,-1.686187133789062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.728312683105468750e+01,-5.855181884765625000e+01,-1.713202362060546875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.705611419677734375e+01,-5.995111846923828125e+01,-1.740217590332031250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.675883483886718750e+01,-5.896267318725585938e+01,-1.754383087158203125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.645751190185546875e+01,-5.783700180053710938e+01,-1.767810211181640625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.615618896484375000e+01,-5.671133041381835938e+01,-1.781237335205078125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.585486602783203125e+01,-5.558565902709960938e+01,-1.794664459228515625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.555354309082031250e+01,-5.445998764038085938e+01,-1.808091430664062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.616328430175781250e+01,-5.356293869018554688e+01,-1.812575531005859375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.764152526855468750e+01,-5.288383102416992188e+01,-1.808534393310546875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.911976623535156250e+01,-5.220472717285156250e+01,-1.804493103027343750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.059800720214843750e+01,-5.152562332153320312e+01,-1.800451965332031250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.207624816894531250e+01,-5.084651565551757812e+01,-1.796410827636718750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.363308715820312500e+01,-5.021074676513671875e+01,-1.793224945068359375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.611553955078125000e+01,-5.008536911010742188e+01,-1.800113830566406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.859799194335937500e+01,-4.995999526977539062e+01,-1.807002716064453125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.108045196533203125e+01,-4.983461761474609375e+01,-1.813891601562500000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.356290435791015625e+01,-4.970924377441406250e+01,-1.820780334472656250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.604535675048828125e+01,-4.958386611938476562e+01,-1.827669219970703125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.689572143554687500e+01,-4.983024978637695312e+01,-1.843221588134765625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.684609222412109375e+01,-5.028163146972656250e+01,-1.863551025390625000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.679645538330078125e+01,-5.073301315307617188e+01,-1.883880615234375000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.674682617187500000e+01,-5.118439483642578125e+01,-1.904210205078125000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.669719696044921875e+01,-5.163577651977539062e+01,-1.924539794921875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.593480682373046875e+01,-5.209318923950195312e+01,-1.939016113281250000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.250511169433593750e+01,-5.257316970825195312e+01,-1.931588439941406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.907541656494140625e+01,-5.305315017700195312e+01,-1.924160766601562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.564572143554687500e+01,-5.353313064575195312e+01,-1.916732940673828125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.221603393554687500e+01,-5.401310729980468750e+01,-1.909305267333984375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.878633880615234375e+01,-5.449308776855468750e+01,-1.901877593994140625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.455338287353515625e+01,-5.612548828125000000e+01,-1.899342803955078125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.009013366699218750e+01,-5.808830261230468750e+01,-1.898210906982421875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.562687683105468750e+01,-6.005111694335937500e+01,-1.897079162597656250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.116362380981445312e+01,-6.201393127441406250e+01,-1.895947265625000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.670036697387695312e+01,-6.397674179077148438e+01,-1.894815368652343750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.420920944213867188e+01,-6.588088226318359375e+01,-1.896624603271484375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.548749923706054688e+01,-6.767286682128906250e+01,-1.904055328369140625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.676578903198242188e+01,-6.946485137939453125e+01,-1.911486053466796875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.804407882690429688e+01,-7.125683593750000000e+01,-1.918916778564453125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.932236862182617188e+01,-7.304882812500000000e+01,-1.926347503662109375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.060066223144531250e+01,-7.484081268310546875e+01,-1.933778381347656250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.562740325927734375e+01,-7.153356933593750000e+01,-1.936149444580078125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.102585601806640625e+01,-6.772067260742187500e+01,-1.938018798828125000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.642431640625000000e+01,-6.390777587890625000e+01,-1.939888153076171875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.182276916503906250e+01,-6.009487915039062500e+01,-1.941757507324218750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.722122192382812500e+01,-5.628198242187500000e+01,-1.943626861572265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.014468383789062500e+01,-5.254167175292968750e+01,-1.931637725830078125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.034452819824218750e+01,-4.888124465942382812e+01,-1.904398345947265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.054437255859375000e+01,-4.522081756591796875e+01,-1.877158813476562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.074420928955078125e+01,-4.156039047241210938e+01,-1.849919281005859375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.094405364990234375e+01,-3.789995956420898438e+01,-1.822679748535156250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.095416259765625000e+01,-3.441881561279296875e+01,-1.795205688476562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.667837524414062500e+01,-3.498759460449218750e+01,-1.762430267333984375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.240258026123046875e+01,-3.555637741088867188e+01,-1.729654998779296875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.812679290771484375e+01,-3.612516021728515625e+01,-1.696879730224609375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.385099792480468750e+01,-3.669394302368164062e+01,-1.664104461669921875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.957520294189453125e+01,-3.726272201538085938e+01,-1.631329193115234375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.731609344482421875e+01,-3.856149673461914062e+01,-1.598304595947265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.635342407226562500e+01,-4.032955169677734375e+01,-1.565119934082031250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.539075469970703125e+01,-4.209760284423828125e+01,-1.531935272216796875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.442808532714843750e+01,-4.386565780639648438e+01,-1.498750610351562500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.346541595458984375e+01,-4.563370895385742188e+01,-1.465565948486328125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.355948638916015625e+01,-4.728302383422851562e+01,-1.436246032714843750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.863532257080078125e+01,-4.837257385253906250e+01,-1.425145874023437500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.371115875244140625e+01,-4.946212387084960938e+01,-1.414045715332031250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.878698730468750000e+01,-5.055167007446289062e+01,-1.402945556640625000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.386282348632812500e+01,-5.164122009277343750e+01,-1.391845397949218750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.893865966796875000e+01,-5.273077011108398438e+01,-1.380745239257812500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.507408142089843750e+01,-5.225024414062500000e+01,-1.344403533935546875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.808954620361328125e+01,-5.122180175781250000e+01,-1.299253234863281250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.110500335693359375e+01,-5.019335937500000000e+01,-1.254103012084960938e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.412046813964843750e+01,-4.916491699218750000e+01,-1.208952713012695312e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.713592529296875000e+01,-4.813647842407226562e+01,-1.163802413940429688e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.233903884887695312e+01,-4.610984039306640625e+01,-1.111548995971679688e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.246629333496093750e+01,-4.183638000488281250e+01,-1.043307266235351562e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.259355163574218750e+01,-3.756291961669921875e+01,-9.750656127929687500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.272080993652343750e+01,-3.328945922851562500e+01,-9.068238830566406250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.284806442260742188e+01,-2.901600074768066406e+01,-8.385821533203125000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.297532272338867188e+01,-2.474254035949707031e+01,-7.703404235839843750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.824116516113281250e+01,-2.495240211486816406e+01,-7.280043029785156250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.280561065673828125e+01,-2.580911064147949219e+01,-6.894057464599609375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.737005615234375000e+01,-2.666581916809082031e+01,-6.508071899414062500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.193449974060058594e+01,-2.752252769470214844e+01,-6.122086334228515625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.649894332885742188e+01,-2.837923622131347656e+01,-5.736100769042968750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.227519035339355469e+01,-2.912608909606933594e+01,-5.700412368774414062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.959236907958984375e+01,-2.973325157165527344e+01,-6.110163497924804688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.690954780578613281e+01,-3.034041213989257812e+01,-6.519915008544921875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.422672557830810547e+01,-3.094757270812988281e+01,-6.929666137695312500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.154390430450439453e+01,-3.155473518371582031e+01,-7.339417266845703125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.889290809631347656e+00,-3.217605972290039062e+01,-7.751812744140625000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.053181838989257812e+01,-3.495509719848632812e+01,-8.567025756835937500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.217434501647949219e+01,-3.773413085937500000e+01,-9.382238769531250000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.381687164306640625e+01,-4.051316833496093750e+01,-1.019745178222656250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.545939826965332031e+01,-4.329220199584960938e+01,-1.101266479492187500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.710192489624023438e+01,-4.607123947143554688e+01,-1.182787780761718750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.009602737426757812e+01,-4.931687927246093750e+01,-1.258654937744140625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.409803962707519531e+01,-5.291048049926757812e+01,-1.330305786132812500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.810005378723144531e+01,-5.650408172607421875e+01,-1.401956481933593750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.210206604003906250e+01,-6.009768295288085938e+01,-1.473607330322265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.610408020019531250e+01,-6.369128417968750000e+01,-1.545258026123046875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.075856781005859375e+01,-6.703662872314453125e+01,-1.614097290039062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.945024108886718750e+01,-6.884592437744140625e+01,-1.665540466308593750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.814191436767578125e+01,-7.065522003173828125e+01,-1.716983642578125000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.683358764648437500e+01,-7.246451568603515625e+01,-1.768426666259765625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.552526092529296875e+01,-7.427381134033203125e+01,-1.819869842529296875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
