I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.292958221435546875e+02,-3.769149398803710938e+01,-1.533697509765625000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.294577941894531250e+02,-3.807873916625976562e+01,-1.544640350341796875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.298375091552734375e+02,-3.866181182861328125e+01,-1.557296142578125000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.302172241210937500e+02,-3.924488830566406250e+01,-1.569951934814453125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.316205749511718750e+02,-3.852572250366210938e+01,-1.565965881347656250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.335308685302734375e+02,-3.716164398193359375e+01,-1.553738403320312500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.354411468505859375e+02,-3.579756546020507812e+01,-1.541510925292968750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.374769134521484375e+02,-3.464930725097656250e+01,-1.534765319824218750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.396493682861328125e+02,-3.373615264892578125e+01,-1.533991394042968750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.418218383789062500e+02,-3.282299423217773438e+01,-1.533217315673828125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.436659393310546875e+02,-3.213335037231445312e+01,-1.531183319091796875e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.447000885009765625e+02,-3.199507904052734375e+01,-1.526040954589843750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.457342376708984375e+02,-3.185680580139160156e+01,-1.520898590087890625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.463662261962890625e+02,-3.196761512756347656e+01,-1.516056823730468750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.433083801269531250e+02,-3.436384963989257812e+01,-1.513973541259765625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.402505340576171875e+02,-3.676008224487304688e+01,-1.511890258789062500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.371926879882812500e+02,-3.915631484985351562e+01,-1.509806976318359375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.316170959472656250e+02,-4.001352310180664062e+01,-1.478548736572265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.257867355346679688e+02,-4.071498489379882812e+01,-1.444338226318359375e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.199563674926757812e+02,-4.141645050048828125e+01,-1.410127716064453125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.125933456420898438e+02,-4.205202484130859375e+01,-1.356410064697265625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.046281509399414062e+02,-4.266171646118164062e+01,-1.295028076171875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.666295623779296875e+01,-4.327140426635742188e+01,-1.233646163940429688e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.961386871337890625e+01,-4.478376007080078125e+01,-1.183320388793945312e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.338451385498046875e+01,-4.710382080078125000e+01,-1.142887573242187500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.715516662597656250e+01,-4.942388153076171875e+01,-1.102454757690429688e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.121433258056640625e+01,-5.150786209106445312e+01,-1.067452011108398438e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.583963012695312500e+01,-5.312860107421875000e+01,-1.043104171752929688e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.046492767333984375e+01,-5.474934005737304688e+01,-1.018756408691406250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.549538803100585938e+01,-5.612714385986328125e+01,-9.932419586181640625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.286910247802734375e+01,-5.609991836547851562e+01,-9.609800720214843750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.024282073974609375e+01,-5.607268905639648438e+01,-9.287182617187500000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.761653900146484375e+01,-5.604546356201171875e+01,-8.964564514160156250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.479991149902343750e+01,-5.458451843261718750e+01,-8.571080017089843750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.197478485107421875e+01,-5.305952835083007812e+01,-8.174430847167968750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.914965820312500000e+01,-5.153454208374023438e+01,-7.777780914306640625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.694273757934570312e+01,-5.092354965209960938e+01,-7.413960266113281250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.492354583740234375e+01,-5.059010314941406250e+01,-7.060107421875000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.290435028076171875e+01,-5.025665283203125000e+01,-6.706255340576171875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.973855209350585938e+01,-5.073625946044921875e+01,-6.465757751464843750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.573182678222656250e+01,-5.181216430664062500e+01,-6.308394622802734375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.172510147094726562e+01,-5.288806915283203125e+01,-6.151031875610351562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.752864265441894531e+01,-5.458058166503906250e+01,-6.003772354125976562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.303130626678466797e+01,-5.725091552734375000e+01,-5.872534561157226562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.533968925476074219e+00,-5.992124938964843750e+01,-5.741297149658203125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.390746116638183594e+00,-6.244517135620117188e+01,-5.629787826538085938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.695020318031311035e+00,-6.437059783935546875e+01,-5.598920822143554688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.000705361366271973e+00,-6.629602813720703125e+01,-5.568054199218750000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.691128730773925781e+00,-6.822048187255859375e+01,-5.537667846679687500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.555988311767578125e+00,-6.999295806884765625e+01,-5.582086563110351562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.420847892761230469e+00,-7.176542663574218750e+01,-5.626505661010742188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.285707473754882812e+00,-7.353790283203125000e+01,-5.670924377441406250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.741724491119384766e+00,-7.283793640136718750e+01,-5.762035751342773438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.430151939392089844e+00,-7.158123779296875000e+01,-5.863660812377929688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.118579626083374023e+00,-7.032453918457031250e+01,-5.965285873413085938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.552932739257812500e-01,-6.868212890625000000e+01,-6.078420639038085938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.523466110229492188e+00,-6.680931091308593750e+01,-6.198431396484375000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.691637992858886719e+00,-6.493650054931640625e+01,-6.318441772460937500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.375067329406738281e+01,-6.250606918334960938e+01,-6.479666900634765625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.996274185180664062e+01,-5.935391998291015625e+01,-6.694235992431640625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.617481231689453125e+01,-5.620177078247070312e+01,-6.908805084228515625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.206404495239257812e+01,-5.379032897949218750e+01,-7.198309326171875000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.696213150024414062e+01,-5.365297317504882812e+01,-7.717876434326171875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.186021423339843750e+01,-5.351561737060546875e+01,-8.237442779541015625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.663564682006835938e+01,-5.353686141967773438e+01,-8.752239990234375000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.932456588745117188e+01,-5.625614166259765625e+01,-9.185906219482421875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201348495483398438e+01,-5.897542572021484375e+01,-9.619571685791015625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.470240402221679688e+01,-6.169470596313476562e+01,-1.005323715209960938e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.595956802368164062e+01,-6.345092391967773438e+01,-1.041664505004882812e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.699394226074218750e+01,-6.505728912353515625e+01,-1.076912002563476562e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.802832031250000000e+01,-6.666365051269531250e+01,-1.112159576416015625e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.841336441040039062e+01,-6.779412841796875000e+01,-1.140669631958007812e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.848601913452148438e+01,-6.869565582275390625e+01,-1.165938186645507812e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.855867385864257812e+01,-6.959719085693359375e+01,-1.191206817626953125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.760197830200195312e+01,-6.975910186767578125e+01,-1.200490036010742188e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.555226898193359375e+01,-6.913564300537109375e+01,-1.192799301147460938e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.350255966186523438e+01,-6.851218414306640625e+01,-1.185108642578125000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.062564468383789062e+01,-6.770148468017578125e+01,-1.162341232299804688e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.577023315429687500e+01,-6.644295501708984375e+01,-1.103513717651367188e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.091482543945312500e+01,-6.518441772460937500e+01,-1.044686203002929688e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.577102279663085938e+01,-6.400797271728515625e+01,-9.822990417480468750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.816007995605468750e+01,-6.353380584716796875e+01,-8.894598388671875000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.054913520812988281e+01,-6.305963516235351562e+01,-7.966207122802734375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.293819236755371094e+01,-6.258546447753906250e+01,-7.037815093994140625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.257436275482177734e+00,-6.339929199218750000e+01,-6.176788711547851562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.363386094570159912e-01,-6.433355712890625000e+01,-5.322061157226562500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.930113315582275391e+00,-6.526782989501953125e+01,-4.467333984375000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.178920364379882812e+01,-6.622380828857421875e+01,-3.972095870971679688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.598804378509521484e+01,-6.718804931640625000e+01,-3.613685607910156250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.018688392639160156e+01,-6.815229034423828125e+01,-3.255274963378906250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.362492370605468750e+01,-6.931229400634765625e+01,-2.939447212219238281e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.639942169189453125e+01,-7.064302062988281250e+01,-2.660758399963378906e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.917392158508300781e+01,-7.197375488281250000e+01,-2.382069587707519531e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.220456695556640625e+01,-7.256938171386718750e+01,-2.098172187805175781e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.572373580932617188e+01,-7.176298522949218750e+01,-1.804340553283691406e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.924290847778320312e+01,-7.095659637451171875e+01,-1.510509014129638672e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.245260620117187500e+01,-6.999691772460937500e+01,-1.178939437866210938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.395954513549804688e+01,-6.819385528564453125e+01,-6.397331714630126953e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.546648406982421875e+01,-6.639079284667968750e+01,-1.005268573760986328e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.697342681884765625e+01,-6.458773040771484375e+01,4.386794567108154297e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.558813095092773438e+01,-5.775322723388671875e+01,7.990971088409423828e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.409365844726562500e+01,-5.072880172729492188e+01,1.152765750885009766e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.259918594360351562e+01,-4.370437240600585938e+01,1.506434440612792969e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.891777801513671875e+01,-3.603589248657226562e+01,1.795153427124023438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.459580612182617188e+01,-2.817876434326171875e+01,2.064848327636718750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-3.027383422851562500e+01,-2.032163619995117188e+01,2.334543228149414062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.493099403381347656e+01,-1.196060943603515625e+01,2.570299911499023438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.885880661010742188e+01,-3.239575862884521484e+00,2.781809806823730469e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.278661632537841797e+01,5.481457710266113281e+00,2.993319511413574219e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.271942138671875000e+00,1.337415599822998047e+01,3.171710395812988281e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.617976427078247070e+00,1.998804473876953125e+01,3.298971176147460938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.035989284515380859e+00,2.660193252563476562e+01,3.426231765747070312e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.805426120758056641e+00,3.302833557128906250e+01,3.576971817016601562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.202839374542236328e+01,3.871836090087890625e+01,3.819929504394531250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.725136184692382812e+01,4.440838623046875000e+01,4.062887573242187500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.250912666320800781e+01,5.011631011962890625e+01,4.301333618164062500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.045848846435546875e+01,5.720864868164062500e+01,4.190776062011718750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.840785217285156250e+01,6.430098724365234375e+01,4.080218124389648438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.635721206665039062e+01,7.139332580566406250e+01,3.969660568237304688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.603542709350585938e+01,7.895523834228515625e+01,3.605194854736328125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.608650207519531250e+01,8.661841583251953125e+01,3.185968399047851562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.613758087158203125e+01,9.428159332275390625e+01,2.766741943359375000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.746219635009765625e+01,1.019602508544921875e+02,2.408457565307617188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.952703857421875000e+01,1.096479034423828125e+02,2.085594558715820312e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.115918731689453125e+02,1.173355484008789062e+02,1.762731552124023438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.211667709350585938e+02,1.253901062011718750e+02,1.681929206848144531e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.276014022827148438e+02,1.339073944091796875e+02,1.906409835815429688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.340360260009765625e+02,1.424246978759765625e+02,2.130890464782714844e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.372310028076171875e+02,1.496412353515625000e+02,2.497953605651855469e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.308136596679687500e+02,1.529983520507812500e+02,3.288071823120117188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.243963241577148438e+02,1.563554687500000000e+02,4.078189849853515625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.177772140502929688e+02,1.591701049804687500e+02,4.866516494750976562e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.081003494262695312e+02,1.537636718750000000e+02,5.627694702148437500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.842347717285156250e+01,1.483572235107421875e+02,6.388873291015625000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.874661254882812500e+01,1.429507751464843750e+02,7.150051879882812500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.876953887939453125e+01,1.325663146972656250e+02,7.176566314697265625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.874829101562500000e+01,1.214493484497070312e+02,7.094978332519531250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.872704315185546875e+01,1.103323898315429688e+02,7.013391113281250000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.631055831909179688e+01,9.670697784423828125e+01,6.775116729736328125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.277495574951171875e+01,8.190955352783203125e+01,6.463633728027343750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.923934936523437500e+01,6.711212158203125000e+01,6.152150726318359375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.445095539093017578e+00,5.202817916870117188e+01,5.825710678100585938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.581811428070068359e+00,3.664767456054687500e+01,5.483789062500000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.760871887207031250e+01,2.126717185974121094e+01,5.141867446899414062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.995080757141113281e+01,5.549231529235839844e+00,4.797310638427734375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.302409744262695312e+01,-1.095153331756591797e+01,4.446639633178710938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-5.609738922119140625e+01,-2.745229911804199219e+01,4.095969009399414062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.869326782226562500e+01,-4.340062713623046875e+01,3.754914855957031250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.746714782714843750e+01,-5.492629241943359375e+01,3.490848922729492188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-8.624102783203125000e+01,-6.645195770263671875e+01,3.226782989501953125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.501490783691406250e+01,-7.797762298583984375e+01,2.962716865539550781e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.002914581298828125e+02,-8.829025268554687500e+01,2.660873794555664062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.052674789428710938e+02,-9.849864196777343750e+01,2.355784416198730469e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.102434921264648438e+02,-1.087070312500000000e+02,2.050695037841796875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.139777450561523438e+02,-1.156581344604492188e+02,1.846373558044433594e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.172543258666992188e+02,-1.214087371826171875e+02,1.679190826416015625e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.205309066772460938e+02,-1.271593399047851562e+02,1.512008190155029297e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.231068420410156250e+02,-1.315004577636718750e+02,1.373927879333496094e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.250871887207031250e+02,-1.346434173583984375e+02,1.260586261749267578e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.270675354003906250e+02,-1.377863922119140625e+02,1.147244644165039062e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.298220520019531250e+02,-1.407670898437500000e+02,1.087888431549072266e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.340121002197265625e+02,-1.434469146728515625e+02,1.128636360168457031e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.382021331787109375e+02,-1.461267395019531250e+02,1.169384193420410156e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.425055389404296875e+02,-1.483595581054687500e+02,1.256114768981933594e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.474033203125000000e+02,-1.482488250732421875e+02,1.583933639526367188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.523011016845703125e+02,-1.481380767822265625e+02,1.911752510070800781e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.571988830566406250e+02,-1.480273437500000000e+02,2.239571380615234375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.575113677978515625e+02,-1.468981933593750000e+02,2.550861740112304688e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.576820678710937500e+02,-1.457375488281250000e+02,2.861641120910644531e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.578527679443359375e+02,-1.445769042968750000e+02,3.172420501708984375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.517023773193359375e+02,-1.425106658935546875e+02,2.556310462951660156e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.437673950195312500e+02,-1.401887817382812500e+02,1.678516960144042969e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.358324127197265625e+02,-1.378668823242187500e+02,8.007235527038574219e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.258604125976562500e+02,-1.355402984619140625e+02,-1.402772426605224609e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.144708786010742188e+02,-1.332104492187500000e+02,-1.125263309478759766e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.030813446044921875e+02,-1.308805847167968750e+02,-2.110249328613281250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-9.036702728271484375e+01,-1.147679061889648438e+02,-2.113376426696777344e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-7.566130065917968750e+01,-7.793692779541015625e+01,-6.405777931213378906e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.095557022094726562e+01,-4.110594940185546875e+01,8.322207450866699219e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
-4.317969894409179688e+01,3.479591131210327148e+00,3.157987976074218750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1.380655384063720703e+01,7.735752105712890625e+01,8.705792236328125000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.556659126281738281e+01,1.512354583740234375e+02,1.425359649658203125e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.566816711425781250e+01,2.269704895019531250e+02,1.986522827148437500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.130897521972656250e+02,3.978511047363281250e+02,2.874696044921875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.805113372802734375e+02,5.687316894531250000e+02,3.762868957519531250e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.479329223632812500e+02,7.396123046875000000e+02,4.651042175292968750e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.159448852539062500e+02,9.132659912109375000e+02,5.655726928710937500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.840786743164062500e+02,1.087491821289062500e+03,6.684449462890625000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.522124328613281250e+02,1.261717651367187500e+03,7.713172607421875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.345328369140625000e+02,1.440471923828125000e+03,8.779049682617187500e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.248747558593750000e+02,1.621786621093750000e+03,9.865936279296875000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.152167358398437500e+02,1.803101440429687500e+03,1.095282226562500000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.871758422851562500e+02,1.925661743164062500e+03,1.157421630859375000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.365419311523437500e+02,1.976011596679687500e+03,1.162351196289062500e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.859080200195312500e+02,2.026361572265625000e+03,1.167280761718750000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.087068481445312500e+02,2.027024536132812500e+03,1.149792846679687500e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan
